millis,x,y,z,state
103478,0.353515625,0.982421875,0.134765625,OnFace
103593,0.353515625,0.982421875,0.134765625,OnFace
103905,0.76953125,1.177734375,-0.15234375,Handling
104070,0.666015625,0.45703125,-0.58984375,Handling
104168,0.666015625,0.45703125,-0.58984375,Handling
104266,-0.337890625,-0.072265625,-0.623046875,Handling
104367,-0.337890625,-0.072265625,-0.623046875,Handling
104467,0.04296875,-0.49609375,-0.853515625,Handling
104585,-0.16796875,-0.20703125,-0.8125,Handling
104738,-0.1328125,0.021484375,0.1640625,Rolling
104849,0.4921875,-0.369140625,0.294921875,Rolling
105005,-0.07421875,-1.013671875,-0.205078125,Rolling
105101,-0.341796875,-0.919921875,-0.11328125,Rolling
105200,-0.341796875,-0.919921875,-0.11328125,Rolling
105366,-0.3203125,-0.93359375,-0.107421875,OnFace
105520,-0.3203125,-0.93359375,-0.107421875,OnFace
105627,-0.3203125,-0.93359375,-0.10546875,OnFace
105759,-0.318359375,-0.93359375,-0.107421875,OnFace
105853,-0.3203125,-0.93359375,-0.10546875,OnFace
106062,-0.3203125,-0.93359375,-0.10546875,OnFace
106184,-0.3203125,-0.93359375,-0.107421875,OnFace
106291,-0.3203125,-0.93359375,-0.107421875,OnFace
106415,-0.3203125,-0.93359375,-0.10546875,OnFace
106653,-0.291015625,-0.97265625,-0.11328125,OnFace
106869,0.111328125,-1.26171875,-0.49609375,Handling
107013,0.119140625,-0.392578125,0.26171875,Handling
107262,0.525390625,-1.2578125,0.28125,Handling
107407,0.22265625,-0.9140625,0.125,Handling
107524,0.40234375,-0.9140625,0.15234375,Handling
107645,0.404296875,-0.9140625,0.150390625,OnFace
107744,0.404296875,-0.9140625,0.150390625,OnFace
107839,0.404296875,-0.9140625,0.150390625,OnFace
107943,0.404296875,-0.9140625,0.150390625,OnFace
108065,0.404296875,-0.9140625,0.150390625,OnFace
108234,0.40234375,-0.9140625,0.150390625,OnFace
108332,0.404296875,-0.9140625,0.1484375,OnFace
108454,0.404296875,-0.9140625,0.1484375,OnFace
108555,0.404296875,-0.912109375,0.150390625,OnFace
108668,0.404296875,-0.9140625,0.150390625,OnFace
108815,0.404296875,-0.9140625,0.150390625,OnFace
108965,0.404296875,-0.9140625,0.150390625,OnFace
109086,0.404296875,-0.9140625,0.150390625,OnFace
109187,0.404296875,-0.9140625,0.1484375,OnFace
109288,0.404296875,-0.9140625,0.1484375,OnFace
109383,0.404296875,-0.9140625,0.150390625,OnFace
109483,0.404296875,-0.9140625,0.150390625,OnFace
109601,0.404296875,-0.9140625,0.150390625,OnFace
109697,0.404296875,-0.9140625,0.150390625,OnFace
109797,0.404296875,-0.9140625,0.150390625,OnFace
109898,0.404296875,-0.9140625,0.150390625,OnFace
109995,0.404296875,-0.9140625,0.150390625,OnFace
110094,0.40234375,-1.001953125,0.0625,Shifting
110196,0.314453125,-0.896484375,0.5,Shifting
110376,0.5078125,-0.791015625,0.310546875,Shifting
110492,0.4765625,-0.904296875,0.056640625,Shifting
110592,0.404296875,-0.912109375,0.171875,Shifting
110690,0.404296875,-0.912109375,0.171875,Shifting
110790,0.39453125,-0.916015625,0.15234375,Shifting
110890,0.39453125,-0.916015625,0.15234375,OnFace
111003,0.39453125,-0.916015625,0.150390625,OnFace
111156,0.39453125,-0.916015625,0.150390625,OnFace
111255,0.396484375,-0.916015625,0.15234375,OnFace
111354,0.396484375,-0.9140625,0.15234375,OnFace
111450,0.396484375,-0.9140625,0.15234375,OnFace
111549,0.396484375,-0.916015625,0.15234375,OnFace
111651,0.396484375,-0.916015625,0.15234375,OnFace
111747,0.396484375,-0.916015625,0.15234375,OnFace
111869,0.396484375,-0.916015625,0.15234375,OnFace
111969,0.396484375,-0.9140625,0.15234375,OnFace
112118,0.396484375,-0.916015625,0.150390625,OnFace
112237,0.396484375,-0.9140625,0.15234375,OnFace
112384,0.564453125,-1.029296875,0.046875,Shifting
112756,0.50390625,-0.65234375,-0.2421875,Shifting
112925,0.50390625,-0.65234375,-0.2421875,Shifting
113025,0.517578125,-1.01953125,0.005859375,Shifting
113121,0.451171875,-1.001953125,0.162109375,Shifting
113223,0.451171875,-1.001953125,0.162109375,Shifting
113374,0.390625,-0.91796875,0.146484375,Shifting
113495,0.390625,-0.916015625,0.146484375,OnFace
113592,0.390625,-0.91796875,0.1484375,OnFace
113861,0.390625,-0.91796875,0.146484375,OnFace
114004,0.390625,-0.916015625,0.146484375,OnFace
114159,0.390625,-0.91796875,0.146484375,OnFace
114308,0.390625,-0.91796875,0.146484375,OnFace
114413,0.390625,-0.916015625,0.146484375,OnFace
114509,0.390625,-0.916015625,0.146484375,OnFace
114606,0.390625,-0.91796875,0.146484375,OnFace
114755,0.390625,-0.916015625,0.146484375,OnFace
114874,0.390625,-0.916015625,0.1484375,OnFace
114972,0.390625,-0.91796875,0.146484375,OnFace
115070,0.390625,-0.91796875,0.146484375,OnFace
115167,0.390625,-0.91796875,0.146484375,OnFace
115267,0.390625,-0.91796875,0.146484375,OnFace
115366,0.390625,-0.91796875,0.146484375,OnFace
115461,0.375,-0.919921875,0.142578125,OnFace
115563,0.375,-0.919921875,0.142578125,OnFace
115662,0.3671875,-0.96875,-0.12890625,Shifting
115763,0.3671875,-0.96875,-0.12890625,Shifting
115863,0.34375,-0.9140625,0.171875,Shifting
115962,0.44140625,-0.892578125,0.2421875,Shifting
116060,0.44140625,-0.892578125,0.2421875,Shifting
116195,0.404296875,-0.9140625,0.140625,Shifting
116292,0.412109375,-0.912109375,0.14453125,OnFace
116392,0.412109375,-0.912109375,0.14453125,OnFace
116489,0.41015625,-0.912109375,0.146484375,OnFace
116590,0.412109375,-0.912109375,0.14453125,OnFace
116695,0.412109375,-0.912109375,0.14453125,OnFace
116815,0.41015625,-0.9140625,0.14453125,OnFace
116913,0.41015625,-0.9140625,0.14453125,OnFace
117061,0.41015625,-0.9140625,0.14453125,OnFace
117156,0.412109375,-0.912109375,0.14453125,OnFace
117274,0.412109375,-0.912109375,0.14453125,OnFace
117402,0.41015625,-0.912109375,0.14453125,OnFace
117500,0.412109375,-0.912109375,0.146484375,OnFace
117634,0.412109375,-0.912109375,0.146484375,OnFace
117755,0.41015625,-0.912109375,0.14453125,OnFace
117882,0.412109375,-0.912109375,0.14453125,OnFace
117980,0.41015625,-0.912109375,0.14453125,OnFace
118078,0.41015625,-0.912109375,0.14453125,OnFace
118175,0.41015625,-0.912109375,0.14453125,OnFace
118276,0.41015625,-0.912109375,0.14453125,OnFace
118510,0.412109375,-0.9140625,0.14453125,OnFace
118624,0.66015625,-0.880859375,-0.021484375,Handling
118719,0.66015625,-0.880859375,-0.021484375,Handling
118818,-0.37109375,0.37890625,-0.712890625,Handling
118917,-0.37109375,0.37890625,-0.712890625,Handling
119013,-0.33203125,0.60546875,-0.544921875,Handling
119252,0.044921875,0.86328125,-0.6875,Handling
119392,-0.0703125,0.826171875,-0.470703125,Handling
119487,-0.375,0.62890625,-0.697265625,Handling
119586,-0.375,0.62890625,-0.697265625,Handling
119685,-0.36328125,0.60546875,-0.72265625,OnFace
119781,-0.36328125,0.60546875,-0.72265625,OnFace
119881,-0.36328125,0.60546875,-0.72265625,OnFace
119980,-0.36328125,0.60546875,-0.72265625,OnFace
120093,-0.36328125,0.60546875,-0.72265625,OnFace
120189,-0.36328125,0.603515625,-0.72265625,OnFace
120336,-0.36328125,0.603515625,-0.72265625,OnFace
120524,-0.36328125,0.60546875,-0.72265625,OnFace
120640,-0.36328125,0.60546875,-0.72265625,OnFace
120737,-0.36328125,0.60546875,-0.72265625,OnFace
120837,-0.36328125,0.60546875,-0.72265625,OnFace
120932,-0.36328125,0.60546875,-0.72265625,OnFace
121030,-0.36328125,0.60546875,-0.72265625,OnFace
121135,-0.36328125,0.60546875,-0.72265625,OnFace
121256,-0.36328125,0.60546875,-0.72265625,OnFace
121355,-0.369140625,0.6484375,-0.6875,OnFace
121457,-0.369140625,0.6484375,-0.6875,Shifting
121554,-0.3671875,0.611328125,-0.80078125,Shifting
121652,-0.533203125,0.525390625,-0.490234375,Shifting
121751,-0.533203125,0.525390625,-0.490234375,Shifting
121846,-0.498046875,0.5625,-0.04296875,Shifting
122016,0.19921875,0.974609375,0.056640625,Shifting
122141,0.34765625,0.986328125,0.115234375,Shifting
122237,0.345703125,0.986328125,0.11328125,Shifting
122336,0.345703125,0.986328125,0.11328125,OnFace
122435,0.345703125,0.986328125,0.115234375,OnFace
122533,0.345703125,0.986328125,0.115234375,OnFace
122628,0.34765625,0.986328125,0.11328125,OnFace
122727,0.34765625,0.986328125,0.11328125,OnFace
122857,0.345703125,0.986328125,0.11328125,OnFace
122974,0.34765625,0.986328125,0.11328125,OnFace
123094,0.345703125,0.986328125,0.11328125,OnFace
123193,0.345703125,0.986328125,0.11328125,OnFace
123333,0.345703125,0.986328125,0.11328125,OnFace
123488,0.34765625,0.986328125,0.11328125,OnFace
123602,0.345703125,0.986328125,0.11328125,OnFace
123698,0.345703125,0.986328125,0.11328125,OnFace
123798,0.345703125,0.986328125,0.11328125,OnFace
123899,0.345703125,0.986328125,0.11328125,OnFace
123999,0.34765625,0.986328125,0.11328125,OnFace
124145,0.345703125,0.986328125,0.11328125,OnFace
124269,0.345703125,0.986328125,0.11328125,OnFace
124384,0.345703125,0.986328125,0.11328125,OnFace
124505,0.34765625,0.986328125,0.11328125,OnFace
124603,0.345703125,0.986328125,0.11328125,OnFace
124701,0.345703125,0.986328125,0.11328125,OnFace
124796,0.34765625,0.986328125,0.11328125,OnFace
124894,0.349609375,0.98828125,0.115234375,OnFace
125018,0.349609375,0.98828125,0.115234375,OnFace
125252,0.2734375,1.388671875,-0.01953125,Handling
125396,0.2734375,1.388671875,-0.01953125,Handling
125527,-0.080078125,0.58203125,-0.041015625,Handling
125674,-0.263671875,0.529296875,0.19921875,Handling
125827,-0.30859375,1.20703125,0.462890625,Handling
125953,-0.232421875,0.8828125,-0.134765625,Handling
126050,-0.349609375,0.9609375,-0.119140625,Handling
126149,-0.349609375,0.9609375,-0.119140625,OnFace
126249,-0.349609375,0.9609375,-0.119140625,OnFace
126348,-0.349609375,0.9609375,-0.119140625,OnFace
126490,-0.349609375,0.9609375,-0.119140625,OnFace
126605,-0.349609375,0.9609375,-0.119140625,OnFace
126757,-0.349609375,0.9609375,-0.119140625,OnFace
126881,-0.349609375,0.9609375,-0.119140625,OnFace
126979,-0.349609375,0.9609375,-0.119140625,OnFace
127146,-0.349609375,0.9609375,-0.119140625,OnFace
127262,-0.349609375,0.9609375,-0.119140625,OnFace
127361,-0.349609375,0.9609375,-0.1171875,OnFace
127460,-0.349609375,0.9609375,-0.119140625,OnFace
127554,-0.349609375,0.9609375,-0.119140625,OnFace
127652,-0.349609375,0.9609375,-0.119140625,OnFace
127903,-0.349609375,0.9609375,-0.119140625,OnFace
128042,-0.349609375,0.9609375,-0.119140625,OnFace
128140,-0.3515625,0.9609375,-0.119140625,OnFace
128239,-0.3515625,0.9609375,-0.119140625,OnFace
128341,-0.3515625,0.9609375,-0.119140625,OnFace
128463,-0.349609375,0.9609375,-0.119140625,OnFace
128614,-0.3515625,0.9609375,-0.119140625,OnFace
128794,-0.3515625,0.9609375,-0.119140625,OnFace
128908,-0.349609375,0.9609375,-0.119140625,OnFace
129008,-0.349609375,0.9609375,-0.119140625,OnFace
129109,-0.349609375,0.9609375,-0.1171875,OnFace
129206,-0.349609375,0.9609375,-0.119140625,OnFace
129306,-0.349609375,0.9609375,-0.119140625,OnFace
129406,-0.349609375,0.9609375,-0.119140625,OnFace
129545,-0.349609375,0.9609375,-0.119140625,OnFace
129665,-0.349609375,0.9609375,-0.119140625,OnFace
129763,-0.349609375,0.9609375,-0.119140625,OnFace
129905,-0.349609375,0.9609375,-0.119140625,OnFace
130058,-0.3515625,0.9609375,-0.119140625,OnFace
130209,-0.408203125,0.94140625,-0.1875,OnFace
130305,-0.765625,1.00390625,-0.033203125,Handling
130510,-0.064453125,1.404296875,0.60546875,Handling
130660,0.099609375,-0.33203125,0.611328125,Handling
130995,-0.09375,-0.12109375,0.1171875,Shaking
131163,0.94140625,0.236328125,0.736328125,Shaking
131261,-0.404296875,-0.14453125,0.517578125,Shaking
131557,0.724609375,-0.515625,0.642578125,Shaking
131767,-0.296875,0.359375,0.3984375,Shaking
131895,0.224609375,0.3984375,-0.091796875,Shaking
132067,-0.41796875,0.25,0.45703125,Shaking
132303,-0.724609375,-0.513671875,0.46484375,Shaking
132485,0.75,-0.53125,0.564453125,Shaking
132636,0.421875,-0.130859375,0.439453125,Shaking
132847,-0.138671875,-0.341796875,0.46484375,Shaking
133057,0.634765625,-0.115234375,0.4140625,Shaking
133183,0,0.5546875,0.390625,Shaking
133360,-0.2265625,-0.763671875,0.634765625,Shaking
133477,0.3359375,0.041015625,0.51171875,Shaking
133650,0.8359375,-0.15625,0.45703125,Rolling
133809,-0.28515625,0.26171875,0.455078125,Rolling
134175,0.388671875,0.623046875,0.734375,Rolling
134344,0.388671875,0.623046875,0.734375,OnFace
134546,0.388671875,0.623046875,0.734375,OnFace
134680,0.388671875,0.623046875,0.734375,OnFace
134778,0.388671875,0.623046875,0.734375,OnFace
134946,0.388671875,0.623046875,0.734375,OnFace
135056,0.388671875,0.623046875,0.734375,OnFace
135156,0.388671875,0.623046875,0.734375,OnFace
135289,0.388671875,0.623046875,0.734375,OnFace
135455,0.388671875,0.623046875,0.734375,OnFace
135562,0.388671875,0.625,0.734375,OnFace
135661,0.388671875,0.623046875,0.734375,OnFace
135757,0.388671875,0.623046875,0.734375,OnFace
135906,0.388671875,0.623046875,0.734375,OnFace
136009,0.140625,0.61328125,0.74609375,OnFace
136114,0.3671875,1.306640625,1.060546875,Handling
136299,0.60546875,-0.294921875,0.19140625,Handling
136478,-0.52734375,1.23046875,-0.619140625,Shaking
136628,1.23046875,0.2578125,0.326171875,Shaking
136741,0.103515625,-1.603515625,0.810546875,Shaking
136960,1.4453125,-0.638671875,-0.00390625,Shaking
137097,0.16796875,-0.439453125,0.650390625,Shaking
137195,-0.05859375,-0.96875,0.734375,Shaking
137316,-0.05859375,-0.96875,0.734375,Shaking
137562,-0.03515625,-0.513671875,0.0703125,Rolling
137802,-0.771484375,-0.013671875,-0.611328125,Rolling
137945,-0.775390625,-0.025390625,-0.609375,OnFace
138249,-0.775390625,-0.025390625,-0.609375,OnFace
138391,-0.775390625,-0.025390625,-0.609375,OnFace
138489,-0.7734375,-0.02734375,-0.609375,OnFace
138587,-0.775390625,-0.025390625,-0.609375,OnFace
138684,-0.775390625,-0.025390625,-0.609375,OnFace
138826,-0.775390625,-0.025390625,-0.609375,OnFace
138931,-0.7734375,-0.025390625,-0.607421875,OnFace
139031,-0.7734375,-0.025390625,-0.607421875,OnFace
139145,-0.775390625,-0.02734375,-0.609375,OnFace
139243,-0.7734375,-0.02734375,-0.609375,OnFace
139356,-0.76953125,-0.025390625,-0.607421875,OnFace
139505,-0.76953125,-0.025390625,-0.607421875,OnFace
139784,-1.337890625,0.5703125,-1.087890625,Handling
139942,0.169921875,0.232421875,0.451171875,Handling
140110,0.078125,-0.5703125,-1.25,Shaking
140341,-0.2734375,0.548828125,0.392578125,Shaking
140481,0.091796875,0.19140625,0.02734375,Shaking
140645,-0.431640625,0.638671875,-0.109375,Shaking
140892,-0.203125,-0.599609375,0.427734375,Shaking
141222,0.330078125,0.015625,-0.572265625,Shaking
141385,-0.654296875,-0.671875,1.197265625,Shaking
141482,-0.654296875,-0.671875,1.197265625,Rolling
141581,-0.23828125,-0.142578125,0.208984375,Rolling
141789,-0.0703125,0.5,0.376953125,Rolling
141918,-0.404296875,0.892578125,-0.18359375,Rolling
142016,-0.33984375,0.96484375,-0.119140625,OnFace
